Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
shannon_encoding_autoencoder_fourier_transform=True_low_psd,1116,3,0.8101302353115288,0.013234654735761254,1.0,0.0,0.993991416309013,0.008410265211272708
shannon_encoding_autoencoder_fourier_transform=True_low_fourier,1116,3,0.9578881160278231,0.010739876593991473,1.0,0.0,0.9905505401805534,0.009557740675092583
shannon_encoding_low_psd_low_fourier,2192,3,0.8092681663460116,0.013878833125508765,0.9965517241379309,0.006896551724137945,0.9862586946869912,0.00916072675552459
autoencoder_fourier_transform=True_low_psd_low_fourier,2200,3,0.8092681663460116,0.013878833125508765,0.8419083912979133,0.01741341594343485,0.9510359627053425,0.017068470061202812
crosscor_mean_std_autoreg_k=5,17,4,0.9905505401805534,0.003209778925975066,1.0,0.0,0.9965628237383454,0.003212720279368934
crosscor_mean_std_multifracs_j1=1_j2=12,15,4,0.9226838833801982,0.007145051115803452,0.991408909279266,0.004701504473353464,0.9914126091460707,0.0038346116407271505
crosscor_mean_std_shannon_encoding,20,4,0.8324737309456861,0.01957595435650951,1.0,0.0,1.0,0.0
crosscor_mean_std_autoencoder_fourier_transform=True,28,4,0.6726468847121503,0.03173387556440401,0.97165902027527,0.00881879377116343,0.9656504365842828,0.012118260675867201
crosscor_mean_std_low_psd,1104,4,0.8101302353115288,0.013234654735761254,0.9759471659020275,0.00840468049870687,0.9630568299541217,0.01001614832146686
crosscor_mean_std_low_fourier,1104,4,0.9278266982388633,0.022314766283370976,0.9802427112623946,0.007478052313025484,0.962202160722214,0.008742264632416803
crosscor_mean_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.9905505401805534,0.003209778925975066,1.0,0.0,0.9974211928370579,0.003435333799703661
crosscor_mean_autoreg_k=5_shannon_encoding,24,4,0.8324737309456861,0.01957595435650951,1.0,0.0,1.0,0.0
crosscor_mean_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.6726468847121503,0.03173387556440401,1.0,0.0,0.9991379310344828,0.0017241379310344751
crosscor_mean_autoreg_k=5_low_psd,1108,4,0.8101302353115288,0.013234654735761254,0.9948497854077253,0.005005108922613998,0.9914126091460707,0.007675421617909018
